event_id,category,n_event_hours_log_trips,mean_log_event_log_trips,mean_log_baseline_log_trips,log_diff_log_trips,lift_pct_log_trips,t_stat_log_trips,p_value_log_trips,n_event_hours_log_fpm,mean_log_event_log_fpm,mean_log_baseline_log_fpm,log_diff_log_fpm,lift_pct_log_fpm,t_stat_log_fpm,p_value_log_fpm
29.0,sports_nba,7,5.767708595399069,5.6734133871275985,0.09429520827147098,9.888409771418472,2.107929223614935,0.07960032611386857,7,1.8849815823193816,1.9481086783131454,-0.06312709599376376,-6.117585468150377,-3.864964705549294,0.008314274054097662
31.0,sports_nba,7,6.385109392535113,6.114676204682465,0.2704331878526478,31.053203434699327,6.0314463889483765,0.0009384225335170907,7,1.8102688706777517,1.9241420619343204,-0.1138731912565687,-10.762889083312832,-13.168942081423285,1.1836042276691521e-05
32.0,sports_nba,7,6.619597100198331,6.3061578874482365,0.3134392127500947,36.812229584218706,9.020327951781518,0.00010394088314001562,7,1.89099045951723,2.0370698263040796,-0.14607936678684963,-13.59108795139602,-9.828568292111045,6.39166300007775e-05
33.0,sports_nba,7,6.590191862399168,6.376314303459037,0.21387755894013072,23.847100580704208,6.227779953499743,0.0007925493807181239,7,1.8574753728555282,2.0533738658545633,-0.19589849299903506,-17.790432109009956,-10.155961546219169,5.302396692090154e-05
34.0,sports_nba,7,6.530578188014621,6.270530978781553,0.26004720923306834,29.699131518577083,6.236493239797871,0.0007867038371682624,7,1.875002100009864,2.0376453557228773,-0.1626432557130133,-15.010567071399649,-15.856358858208623,3.991985929570475e-06
35.0,sports_nba,7,5.810877760799292,5.6734133871275985,0.13746437367169317,14.736082899034809,5.84794725180535,0.0011031217609789481,7,1.9093571099832247,1.9481086783131454,-0.03875156832992066,-3.801033183749536,-2.0238153870045448,0.08942654708566142
36.0,sports_nba,7,6.364094610596358,6.114676204682466,0.2494184059138922,28.32788522187677,10.475907479718666,4.440477452049487e-05,7,1.816151288757006,1.9241420619343204,-0.10799077317731443,-10.236412128068562,-8.361152027916267,0.00015912526142428302
37.0,sports_nhl,7,6.364094610596358,6.114676204682466,0.2494184059138922,28.32788522187677,10.475907479718666,4.440477452049487e-05,7,1.816151288757006,1.9241420619343204,-0.10799077317731443,-10.236412128068562,-8.361152027916267,0.00015912526142428302
38.0,sports_nba,7,6.5098156711993855,6.3061578874482365,0.20365778375114907,22.58785661010623,4.653518294731512,0.003490866040723473,7,1.8629933446188012,2.0370698263040796,-0.17407648168527845,-15.97673672068618,-9.254260243389595,8.994807450496982e-05
39.0,sports_nba,7,6.5098156711993855,6.3061578874482365,0.20365778375114907,22.58785661010623,4.653518294731512,0.003490866040723473,7,1.8629933446188012,2.0370698263040796,-0.17407648168527845,-15.97673672068618,-9.254260243389595,8.994807450496982e-05
41.0,sports_nhl,7,6.548630227060939,6.376314303459037,0.17231592360190184,18.805310794882544,4.719822182474982,0.0032586086092521727,7,1.8709683177360983,2.0533738658545633,-0.182405548118465,-16.673665649778147,-15.600993103103274,4.391563300278754e-06
42.0,sports_nba,7,6.483294963557943,6.270530978781553,0.21276398477639002,23.70926440888683,5.760763174480368,0.0011927920875850935,7,1.876405352217669,2.0376453557228773,-0.1612400035052084,-14.891221745790418,-13.986285282395002,8.329805136053429e-06
43.0,sports_nba,7,6.483294963557943,6.270530978781553,0.21276398477639002,23.70926440888683,5.760763174480368,0.0011927920875850935,7,1.876405352217669,2.0376453557228773,-0.1612400035052084,-14.891221745790418,-13.986285282395002,8.329805136053429e-06
46.0,sports_nba,7,5.74760484085033,5.6734133871275985,0.07419145372273128,7.7012983903976595,2.2546848010807556,0.06502123859052683,7,1.912653701473553,1.9481086783131452,-0.0354549768395922,-3.4833811916115565,-1.7907244508564006,0.12352890989772139
47.0,sports_nba,7,5.74760484085033,5.6734133871275985,0.07419145372273128,7.7012983903976595,2.2546848010807556,0.06502123859052683,7,1.912653701473553,1.9481086783131452,-0.0354549768395922,-3.4833811916115565,-1.7907244508564006,0.12352890989772139
49.0,sports_nhl,7,6.338346935450309,6.114676204682466,0.22367073076784294,25.06591480464293,6.257044502007135,0.0007731109796161635,7,1.8290569910860532,1.9241420619343204,-0.09508507084826712,-9.070442336819994,-10.021816512985016,5.720443052854878e-05
51.0,sports_nba,7,6.252712716789028,6.306157887448237,-0.053445170659209396,-5.204208451346981,-1.1553609938538583,0.29187039017158684,7,1.7699150812439066,2.03706982630408,-0.26715474506017345,-23.444540349319944,-6.136756888696878,0.000856683118257134
53.0,sports_nhl,7,6.507473629869895,6.270530978781553,0.23694265108834234,26.73684334907913,8.96535902573705,0.00010758455128348982,7,1.8514032488846652,2.0376453557228773,-0.18624210683821207,-16.992739560142024,-12.149104505803612,1.89055987697534e-05
57.0,sports_nhl,7,6.462314631944864,6.306157887448237,0.1561567444966263,16.900942452381674,4.759851982681041,0.003126862912994537,7,1.8641007591144707,2.03706982630408,-0.17296906718960936,-15.883636600260365,-9.430408432866562,8.084058111792921e-05
59.0,sports_nba,7,5.7927405908013645,5.673413387127598,0.11932720367376692,12.673853096605981,5.13160994116812,0.0021536127392137476,7,1.8967872205027023,1.9481086783131454,-0.05132145781044306,-5.002675487499175,-2.065830866954863,0.08437281749355681
63.0,sports_nba,7,6.181012387980315,6.114676204682466,0.06633618329784952,6.85858975184559,0.9092817401648595,0.3982537118248775,7,1.8277407127681677,1.9241420619343204,-0.09640134916615262,-9.190052204819466,-4.749371332148966,0.0031607651709641502
64.0,sports_nba,7,6.592694033492277,6.3061578874482365,0.28653614604404076,33.180630655360346,2.768949073582409,0.03246754017415392,7,1.9746829364662883,2.03706982630408,-0.062386889837791726,-6.0480674012999724,-0.9856541926298245,0.36236598085133265
65.0,sports_nhl,7,6.55840123236725,6.376314303459037,0.18208692890821254,19.971847956467315,8.939581492472977,0.00010934396471979807,7,1.9117343598440524,2.0533738658545633,-0.1416395060105109,-13.206591488293695,-7.713570955633123,0.0002489490673131515
66.0,sports_nba,7,6.551446143052795,6.270530978781553,0.2809151642712422,32.434124771453995,8.804359099585321,0.00011913661475443268,7,1.9203427141946452,2.0376453557228773,-0.11730264152823211,-11.068399152365316,-10.24513066651076,5.044077123526318e-05
67.0,sports_nba,7,6.551446143052795,6.270530978781553,0.2809151642712422,32.434124771453995,8.804359099585321,0.00011913661475443268,7,1.9203427141946452,2.0376453557228773,-0.11730264152823211,-11.068399152365316,-10.24513066651076,5.044077123526318e-05
68.0,sports_nba,7,5.942834630883266,5.673413387127598,0.26942124375566845,30.920651997726843,5.9835051565436626,0.0009785639708440239,7,2.011163364385712,1.9481086783131454,0.0630546860725667,6.508508295886695,1.5105636006931973,0.18164586789089554
70.0,sports_nba,7,6.326860211106678,6.114676204682465,0.21218400642421287,23.637536515889135,7.6494386228336815,0.0002606781429727995,7,1.8516088127868033,1.9241420619343204,-0.07253324914751702,-6.996517671884195,-7.555162884815952,0.0002790955511243935
71.0,sports_nhl,7,6.326860211106678,6.114676204682465,0.21218400642421287,23.637536515889135,7.6494386228336815,0.0002606781429727995,7,1.8516088127868033,1.9241420619343204,-0.07253324914751702,-6.996517671884195,-7.555162884815952,0.0002790955511243935
72.0,sports_nba,7,6.596711869263357,6.3061578874482365,0.2905539818151208,33.71680496609657,8.181197224883366,0.0001796492751374405,7,1.9704502902780743,2.03706982630408,-0.06661953602600579,-6.444892288579906,-1.866522771796431,0.1112136182208616
73.0,sports_nba,7,6.596711869263357,6.3061578874482365,0.2905539818151208,33.71680496609657,8.181197224883366,0.0001796492751374405,7,1.9704502902780743,2.03706982630408,-0.06661953602600579,-6.444892288579906,-1.866522771796431,0.1112136182208616
77.0,sports_nba,7,5.941635455318435,5.8665446418153655,0.07509081350306968,7.798204176511625,3.302757488829122,0.01635158390935915,7,2.0145853664969726,1.9752693192704474,0.039316047226525264,4.009915216238835,2.8409854810602546,0.029528736068858526
78.0,sports_nhl,7,5.961358875910618,5.673413387127598,0.28794548878302084,33.36846013711576,5.641999183914414,0.0013286567359344467,7,2.0891381406665426,1.9481086783131452,0.14102946235339742,15.14585721643742,5.002924020581071,0.0024452140029986545
80.0,sports_mls,7,5.186072999249111,5.1867493400693645,-0.0006763408202532517,-0.06761121533558345,-0.013849604202922949,0.9893990005558897,7,1.7286775884897962,1.5074611272590421,0.2212164612307541,24.759345695306113,6.769101513638574,0.0005077099521974211
81.0,sports_mls,7,5.186072999249111,5.1867493400693645,-0.0006763408202532517,-0.06761121533558345,-0.013849604202922949,0.9893990005558897,7,1.7286775884897962,1.5074611272590421,0.2212164612307541,24.759345695306113,6.769101513638574,0.0005077099521974211
82.0,sports_nba,7,5.306525256770032,5.343948416188732,-0.0374231594187,-3.6731567016564215,-0.860344659409739,0.4226397987458004,7,1.8040720291418093,1.8310952213294933,-0.02702319218768401,-2.666133259048842,-2.4148521928628437,0.05222773919318134
83.0,sports_nhl,7,6.241507775238639,6.114676204682466,0.1268315705561731,13.522579622879194,6.377869032965893,0.0006984315745888087,7,1.902529548065503,1.9241420619343204,-0.021612513868817462,-2.1380636976070844,-1.3711864483826341,0.21938887213372021
84.0,sports_nba,7,6.320206225671716,6.3061578874482365,0.014048338223479284,1.4147479841212673,0.9434473010947136,0.3818734214287819,7,1.9606613732229585,2.03706982630408,-0.07640845308112154,-7.356227707415519,-2.7022013156596225,0.03547198431581388
86.0,sports_mls,7,5.133311435028031,5.186749340069364,-0.05343790504133228,-5.203519698847126,-0.6537717994393577,0.537493715232165,7,1.5728910748721796,1.5074611272590421,0.06542994761313747,6.761794550851619,2.204543960654897,0.06966477910258921
87.0,sports_nhl,7,5.287647540725663,5.343948416188732,-0.0563008754630685,-5.47453108412973,-2.3626223663075594,0.05608283536693051,7,1.7422771017262144,1.831095221329493,-0.08881811960327868,-8.498801881700535,-3.7333249770990986,0.009698533911080503
88.0,sports_nba,7,6.41044059555699,6.3061578874482365,0.1042827081087534,10.991419230762634,2.7900368096928285,0.031575993497085175,7,1.9451363505834594,2.03706982630408,-0.09193347572062072,-8.783417129882176,-12.694730985419458,1.4651110601203825e-05
89.0,sports_nhl,7,6.41044059555699,6.3061578874482365,0.1042827081087534,10.991419230762634,2.7900368096928285,0.031575993497085175,7,1.9451363505834594,2.03706982630408,-0.09193347572062072,-8.783417129882176,-12.694730985419458,1.4651110601203825e-05
93.0,sports_nba,7,5.835819679480634,5.6734133871275985,0.16240629235303583,17.6338081410101,2.0162253846516878,0.09037172648686283,7,1.9227268993250013,1.9481086783131454,-0.025381778988144088,-2.5062369733809375,-0.9087589923920919,0.39850845021728526
94.0,sports_nhl,7,5.835819679480634,5.6734133871275985,0.16240629235303583,17.6338081410101,2.0162253846516878,0.09037172648686283,7,1.9227268993250013,1.9481086783131454,-0.025381778988144088,-2.5062369733809375,-0.9087589923920919,0.39850845021728526
97.0,sports_mls,7,5.086131994231245,5.186749340069364,-0.10061734583811877,-9.572100718975918,-1.6712956649640947,0.14569683117668566,7,1.5020649747229051,1.5074611272590421,-0.005396152536137011,-0.5381619457693887,-0.19919882358498778,0.8486862223675585
99.0,sports_nba,7,6.235179151785116,6.114676204682466,0.12050294710264975,12.8064065481462,5.061665080688166,0.0023068845430975512,7,1.8542381501632954,1.9241420619343206,-0.06990391177102517,-6.7516583718680305,-5.3132545049165545,0.0018067800703870675
100.0,sports_nhl,7,6.37820079602825,6.3061578874482365,0.07204290858001361,7.47014569879445,3.16502351636401,0.01944088892062595,7,1.8974993739987147,2.0370698263040796,-0.1395704523053649,-13.026825356070649,-6.301531465126965,0.0007445979123047654
101.0,sports_mlb,7,5.364130018281839,5.40253473800872,-0.03840471972688064,-3.767660919268334,-1.7404573849370613,0.13242660931325156,7,1.793574101790391,1.8870409870898626,-0.09346688529947156,-8.923182325773826,-8.294582051458631,0.0001663851225899321
102.0,sports_nba,7,5.758996480904746,5.866544641815366,-0.10754816091062036,-10.196672869080992,-2.8892207955550315,0.02772175075075025,7,1.907301172627674,1.9752693192704474,-0.06796814664277329,-6.570976661620643,-5.473535565299092,0.0015527702756956091
103.0,sports_mlb,7,5.158584366857383,5.2271730492139294,-0.06858868235654647,-6.6289347229217865,-3.0280260343390633,0.023156646397955033,7,1.7844140694575787,1.8272174615172607,-0.04280339205968198,-4.190025843246747,-1.8834181314441367,0.10863896712427447
104.0,sports_mlb,7,5.095818417112284,5.094338236858462,0.0014801802538215725,0.1481276261309672,0.0407170956569734,0.9688425098017945,7,1.6196899755567016,1.7335479583536206,-0.11385798279691905,-10.761531913992005,-10.335633094098162,4.79668328379461e-05
105.0,sports_nba,7,5.328988572848752,5.343948416188732,-0.01495984333997935,-1.4848500797411068,-0.501183850769586,0.6340947139771209,7,1.7465336391008162,1.8310952213294933,-0.08456158222867716,-8.108493520329263,-7.317169083804065,0.0003326539270993695
106.0,sports_nba,7,5.328988572848752,5.343948416188732,-0.01495984333997935,-1.4848500797411068,-0.501183850769586,0.6340947139771209,7,1.7465336391008162,1.8310952213294933,-0.08456158222867716,-8.108493520329263,-7.317169083804065,0.0003326539270993695
107.0,sports_mlb,7,4.937853137224275,4.933760846880749,0.004092290343526095,0.41006751975045663,0.12539478818409897,0.904307042724898,7,1.6933848977067252,1.7622825072327106,-0.06889760952598545,-6.6577751268038,-3.556794089641203,0.011973400565036534
108.0,sports_nhl,7,6.174844262088987,6.114676204682465,0.0601680574065222,6.2015011037242385,2.884660345057408,0.027887378266488013,7,1.8433984544521334,1.9241420619343204,-0.08074360748218701,-7.756983467916035,-12.148931626522216,1.8907157755613054e-05
111.0,sports_nba,7,6.6399633616490465,6.376314303459037,0.2636490581900093,30.16713052506197,4.818875177590902,0.002943449413838285,7,2.2710433101243575,2.0533738658545633,0.21766944426979418,24.317606072193556,2.1107095223798575,0.07929500839811479
112.0,sports_nhl,7,6.6399633616490465,6.376314303459037,0.2636490581900093,30.16713052506197,4.818875177590902,0.002943449413838285,7,2.2710433101243575,2.0533738658545633,0.21766944426979418,24.317606072193556,2.1107095223798575,0.07929500839811479
113.0,sports_mlb,7,5.259374796551232,5.241688287679934,0.0176865088712983,1.7843841354737933,0.4292931433519046,0.6826971104226005,7,1.882649049836193,1.9222274105140118,-0.039578360677818836,-3.8805368823351394,-1.62179554129429,0.15597386539404365
114.0,sports_nba,7,6.4116181865462165,6.270530978781553,0.14108720776466388,15.152506553300515,7.296808258305988,0.0003377614075532236,7,1.9466824213600955,2.0376453557228773,-0.0909629343627818,-8.694844689030056,-7.367874418250275,0.00032031626061136903
115.0,sports_mlb,7,5.295344941157614,5.087100543595609,0.2082443975620052,23.151411181909488,5.139387806972495,0.0021372949890158767,7,1.7432092036183011,1.6010089406448387,0.14220026297346244,15.28074900775196,2.045798203473207,0.08674518230961381
116.0,sports_mlb,13,5.059334997878811,5.052307069580409,0.007027928298402486,0.7052682141920563,0.08946609018000637,0.9301873778115078,13,1.5530576378822938,1.513673083615757,0.03938455426653675,4.017040871738153,2.7784043304414796,0.01669971981136564
117.0,sports_nba,7,5.759834831191965,5.673413387127598,0.08642144406436714,9.02657175101298,2.9556699239109467,0.025425274591438455,7,1.9169570262237698,1.9481086783131452,-0.031151652089375315,-3.0671438772620574,-3.2531958029911214,0.017396496365234763
119.0,sports_mls,13,5.059334997878811,5.052307069580409,0.007027928298402486,0.7052682141920563,0.08946609018000637,0.9301873778115078,13,1.5530576378822938,1.513673083615757,0.03938455426653675,4.017040871738153,2.7784043304414796,0.01669971981136564
120.0,sports_mlb,7,4.786570807282982,4.751019798170765,0.03555100911221665,3.6190501937631625,1.0461862455968325,0.33577922906414776,7,1.533247212404101,1.5000662336289812,0.03318097877511983,3.3737606879047144,1.4778278556241244,0.1899275317877027
121.0,sports_nba,7,5.243202909920233,5.343948416188732,-0.10074550626849899,-9.583689254854422,-1.6873007496517323,0.14251576620120943,7,1.8302086046101214,1.831095221329493,-0.0008866167193717356,-0.08862237909024184,-0.08977524420289337,0.931387642719798
122.0,sports_nhl,7,5.243202909920233,5.343948416188732,-0.10074550626849899,-9.583689254854422,-1.6873007496517323,0.14251576620120943,7,1.8302086046101214,1.831095221329493,-0.0008866167193717356,-0.08862237909024184,-0.08977524420289337,0.931387642719798
124.0,sports_mlb,7,4.892393650759646,4.741754070195051,0.15063958056459548,16.25775670117573,0.9462906670154707,0.38053402876539666,7,1.4878446640791656,1.5508974199516028,-0.0630527558724372,-6.110605978638805,-2.7297261072047903,0.03419844183148126
125.0,sports_mlb,7,5.058509466316141,4.809972296628212,0.24853716968792927,28.21484785424484,1.4466394997170235,0.19814300306212995,7,1.6745559332913458,1.5683473371412475,0.10620859615009826,11.205382246024055,1.8425244925025557,0.114975197836737
128.0,sports_mlb,7,5.018086184330336,4.8770949663923675,0.14099121793796865,15.141453614646249,1.015870793564625,0.3488909117215525,7,1.6551693013837807,1.5818872254151166,0.0732820759686641,7.603401744819571,1.0102486541598292,0.35136728189283034
129.0,sports_nba,7,6.339870527372798,6.376314303459037,-0.036443776086239055,-3.578769583821051,-1.047750719996675,0.3351135801239695,7,2.0032091358144237,2.053373865854563,-0.050164730040139105,-4.892725865499992,-0.7807280335847047,0.46464083485851937
130.0,sports_nhl,7,6.492178721659148,6.270530978781553,0.2216477428775958,24.81316371590456,8.167592983585239,0.00018132128554495516,7,2.025694807576966,2.0376453557228777,-0.011950548145911899,-1.1879423951718815,-0.6123322714961211,0.5627893628098029
132.0,sports_mlb,7,5.523342143682837,5.402534738008721,0.12080740567411574,12.840756654362838,4.650613411462456,0.003501461173452656,7,1.876795135086677,1.8870409870898626,-0.010245852003185618,-1.0193542067270855,-0.36307111150147586,0.7289997529685456
133.0,sports_nba,7,5.944398655012569,5.866544641815366,0.07785401319720275,8.09648405496739,2.993705552968668,0.02420408502234962,7,1.9416943444484456,1.9752693192704474,-0.03357497482200178,-3.301759082048439,-4.623971460119646,0.0036003457798901533
134.0,sports_mlb,7,5.417232351090338,5.2271730492139294,0.19005930187640896,20.9321310553773,8.125818061005713,0.00018656891071302514,7,1.8460703761381627,1.8272174615172607,0.018852914620901995,1.903175292225412,0.7696402890427011,0.47071776658219244
135.0,sports_nhl,7,5.746423729613274,5.6734133871275985,0.0730103424856754,7.574166269990612,2.8175678423815445,0.03045141115103581,7,1.954950930699845,1.9481086783131454,0.006842252386699554,0.6865714075301232,0.5239665453773301,0.61908474281777
136.0,sports_mls,7,5.226558354376237,5.1867493400693645,0.039809014306872115,4.061201320612073,0.5068587735148361,0.6303376128594915,7,1.5808465372937817,1.5074611272590421,0.07338541003473953,7.614521416355946,3.805772560847896,0.008907473113589848
137.0,sports_mls,7,5.226558354376237,5.1867493400693645,0.039809014306872115,4.061201320612073,0.5068587735148361,0.6303376128594915,7,1.5808465372937817,1.5074611272590421,0.07338541003473953,7.614521416355946,3.805772560847896,0.008907473113589848
138.0,sports_mlb,7,5.129661230395838,5.094338236858462,0.03532299353737578,3.5954261298983603,1.372844758931164,0.2189004322470696,7,1.7083048738826745,1.7335479583536209,-0.025243084470946364,-2.4927141852415624,-1.8477015525791833,0.11415319480533431
139.0,sports_nba,7,5.329136117041143,5.343948416188732,-0.014812299147588526,-1.4703136691527452,-0.2980924299392067,0.7756857134868219,7,1.879334375369887,1.831095221329493,0.04823915404039392,4.942159873162288,3.2162613684000436,0.018222746016573133
140.0,sports_mlb,7,4.9636860726312575,4.933760846880749,0.02992522575050849,3.0377485369766255,0.6288064128933157,0.5526463520207466,7,1.7502849415903199,1.7622825072327104,-0.011997565642390517,-1.1925881815248784,-0.4741475250226764,0.6521572422170951
141.0,sports_nhl,7,6.187347382526349,6.114676204682466,0.07267117784388333,7.537687102993074,3.70956909352363,0.009974685245146614,7,1.898476113904788,1.9241420619343204,-0.02566594802953226,-2.533937746524051,-1.5012150651101703,0.18397585542993455
143.0,sports_mlb,7,5.073337673391764,5.099253552272335,-0.025915878880570453,-2.55829447853424,-0.6215232835390603,0.5571164998652244,7,1.878220009938065,1.876598508619733,0.0016215013183320526,0.16228166624427942,0.038845325432427864,0.9702739632891857
144.0,sports_mlb,7,5.258531094894299,5.177842910582142,0.08068818431215696,8.403282542045321,1.9802531844788243,0.09499058914647045,7,1.8785350751984704,1.9140813315227019,-0.03554625632423147,-3.492190776762194,-1.0683703170301062,0.3264406309328746
146.0,sports_mlb,7,5.252296532616207,5.087100543595609,0.1651959890205985,17.962428946635246,1.3291812758410193,0.23209412087517892,7,1.5713518144315533,1.6010089406448385,-0.0296571262132852,-2.922166906611412,-1.5651427111221774,0.1685865131383218
147.0,sports_mlb,13,5.0534075522304525,5.052307069580409,0.0011004826500435883,0.11010884032616186,0.025186756781380316,0.9803199972926173,13,1.6041823708192557,1.5136730836157573,0.09050928720349849,9.473167459027332,2.89242023866792,0.013515244224687228
148.0,sports_nba_playoffs,7,5.73041141188362,5.6734133871275985,0.05699802475602134,5.865371929405039,1.9146800478085964,0.10403066517327082,7,1.9273542524147131,1.9481086783131454,-0.02075442589843224,-2.0540535083958478,-1.2596990846481513,0.25455967121265044
149.0,sports_mls,13,5.0534075522304525,5.052307069580409,0.0011004826500435883,0.11010884032616186,0.025186756781380316,0.9803199972926173,13,1.6041823708192557,1.5136730836157573,0.09050928720349849,9.473167459027332,2.89242023866792,0.013515244224687228
150.0,sports_mlb,7,4.775248934852174,4.751019798170765,0.02422913668140847,2.452504726638982,0.31740551271085016,0.761690986216282,7,1.4841024943306143,1.500066233628981,-0.015963739298366697,-1.5836994150601136,-0.9235586088084164,0.3913444649685703
151.0,sports_nhl,7,5.3268800167375145,5.3439484161887325,-0.017068399451217964,-1.6923559553828738,-0.3421163314772402,0.7439286446157134,7,1.7994563517219624,1.8310952213294933,-0.03163886960753093,-3.11435975971337,-1.3056718003847374,0.23948975943566994
152.0,sports_mlb,7,4.807944206902504,4.741754070195051,0.0661901367074531,6.842984558728138,2.080613104491646,0.08266464906893094,7,1.5137135811656497,1.5508974199516028,-0.037183838785953105,-3.6501009418182684,-2.204614737472709,0.06965798835077124
153.0,sports_nba_playoffs,7,6.06049673061388,6.114676204682466,-0.0541794740685857,-5.2737917735137145,-1.70003807012751,0.14003229472130674,7,1.8697359671699938,1.9241420619343204,-0.05440609476432656,-5.295256260486547,-3.5043892973217057,0.012758080694507647
154.0,sports_mlb,7,4.942388454786884,4.809972296628211,0.13241615815867291,14.158329963084949,0.8245678180934902,0.441157523790215,7,1.5178707182958655,1.5683473371412475,-0.050476618845382015,-4.92238413431828,-1.8962002267125906,0.1067306461765349
155.0,sports_nhl,7,6.308660920755429,6.3061578874482365,0.0025030333071924815,0.2506168510354456,0.10176509822007675,0.9222588209854359,7,1.8763941646220743,2.0370698263040796,-0.1606756616820053,-14.843177747356117,-10.298161226503018,4.897369820720155e-05
156.0,sports_mlb,7,5.000698131713511,4.8770949663923675,0.12360316532114357,13.156673696642063,0.631690041462716,0.5508826448843103,7,1.4983792161703053,1.581887225415117,-0.08350800924481172,-8.011628093217226,-2.192972394807821,0.0707842570746746
157.0,sports_mlb,7,5.082100475172827,4.933797772184875,0.14830270298795156,15.98639375091928,0.7442212967038954,0.4848578136508356,7,1.5764218387459972,1.5806715024518414,-0.004249663705844231,-0.4240646662693748,-0.16566826741413465,0.8738592620842576
159.0,sports_mlb,7,5.512325167207142,5.402534738008719,0.10979042919842286,11.604415568057224,5.397136847684135,0.0016683926162562464,7,1.8818490077174268,1.8870409870898626,-0.005191979372435762,-0.5178524343682711,-0.27014940680594574,0.796097000869852
160.0,sports_mlb,7,5.18141246384604,5.2271730492139294,-0.04576058536788974,-4.47293594158732,-1.255921686231481,0.2558343106793928,7,1.8340608370784774,1.827217461517261,0.006843375561216503,0.6866844961848528,0.3461524834058872,0.7410433999926991
162.0,sports_mls,7,5.242620059911362,5.1867493400693645,0.05587071984199721,5.746096617857854,0.9055401670840745,0.4000797403737381,7,1.5554786529285223,1.5074611272590421,0.04801752566948014,4.918904290373094,1.8932037337997056,0.10717499085418926
163.0,sports_mls,7,5.242620059911362,5.1867493400693645,0.05587071984199721,5.746096617857854,0.9055401670840745,0.4000797403737381,7,1.5554786529285223,1.5074611272590421,0.04801752566948014,4.918904290373094,1.8932037337997056,0.10717499085418926
164.0,sports_mlb,7,5.172801743186695,5.094338236858462,0.07846350632823285,8.162388201509518,1.685669823511703,0.14283682075903376,7,1.6661634079001129,1.7335479583536206,-0.06738455045350777,-6.516435926298902,-3.312562223027674,0.016153137923904444
165.0,sports_mlb,7,5.1138062830807245,4.933760846880749,0.18004543619997548,19.727176136515045,3.261801485164653,0.01720993119512606,7,1.7147401963338893,1.7622825072327106,-0.04754231089882133,-4.642987413004684,-3.4351051995488473,0.013883984869983617
166.0,sports_mlb,7,5.2413593407860635,5.0992535522723355,0.14210578851372802,15.269858435720218,2.22610043558497,0.06762778532612815,7,1.8760576727384002,1.8765985086197325,-0.0005408358813323577,-0.054068965596953955,-0.007051193864071645,0.9946026062286453
167.0,sports_nba_playoffs,7,6.43769085798796,6.3061578874482365,0.13153297053972324,14.057551249268506,4.3663147411615535,0.004737923115769931,7,1.9321751633407307,2.03706982630408,-0.10489466296334937,-9.958063490137437,-1.7103248524463432,0.13805729272559836
168.0,sports_mlb,7,5.210414573163825,5.177842910582143,0.03257166258168187,3.3107925672369642,0.9336746941796232,0.3865047764965796,7,1.9245591465653928,1.9140813315227019,0.010477815042690963,1.053289956711012,0.7588729816399422,0.47667201492682587
169.0,sports_mlb,7,5.471994916658596,5.241688287679934,0.23030662897866172,25.89859923387379,6.969632034176001,0.00043358731887793955,7,1.9446356246404233,1.9222274105140116,0.022408214126411696,2.2661164008211276,1.2751814404752677,0.24939351374131558
170.0,sports_mlb,7,5.241318604875894,5.087100543595609,0.15421806128028503,16.67452810104091,1.0817183684229756,0.32092509691879884,7,1.5635826551677299,1.6010089406448387,-0.0374262854771088,-3.67345782452424,-1.485488053862015,0.18795866013684923
171.0,sports_mlb,7,5.097500073639712,4.933072971844728,0.16442710179498388,17.87176400194126,2.005109245536318,0.09177429408288998,7,1.6149248561997704,1.5259371441789622,0.08898771202080824,9.306722465649454,2.7271807633323997,0.034314132989218184
172.0,sports_mlb,13,4.810059554933993,4.835457226937866,-0.025397672003872884,-2.5077864309773656,-0.6029285830990934,0.5577794713193179,13,1.5727854544450042,1.504662110394394,0.06812334405061016,7.049733981402717,2.9922533151443895,0.011227167443417197
173.0,sports_nhl,7,5.650897384156429,5.343948416188731,0.3069489679676982,35.92715999098031,4.123003706012762,0.0061953536851923835,7,1.8440833741991778,1.8310952213294933,0.012988152869684466,1.30728652824601,0.5163186682043363,0.62410153240457
174.0,sports_mls,13,4.810059554933993,4.835457226937866,-0.025397672003872884,-2.5077864309773656,-0.6029285830990934,0.5577794713193179,13,1.5727854544450042,1.504662110394394,0.06812334405061016,7.049733981402717,2.9922533151443895,0.011227167443417197
175.0,sports_nba_playoffs,7,6.260765184694433,6.114676204682466,0.14608898001196735,15.729915996261056,7.223655175493246,0.00035687103175030977,7,1.889761419872278,1.9241420619343206,-0.0343806420620425,-3.3796343119524286,-1.5879854336932167,0.1633885298573032
176.0,sports_mlb,7,5.03532121809632,4.809972296628211,0.22534892146810925,25.2759754714172,1.1720773824176993,0.28559388539653946,7,1.685217764198973,1.5683473371412475,0.11687042705772543,12.397378366465972,4.154201250441588,0.005982970389694237
177.0,sports_nhl,7,6.414365305184907,6.3061578874482365,0.10820741773667031,11.427884261436173,9.538584047347948,7.577706671861639e-05,7,1.9757330339123418,2.03706982630408,-0.06133679239173828,-5.949356898073333,-1.78437894079243,0.12461893197028168
178.0,sports_mlb,7,5.050715454484314,4.8770949663923675,0.17362048809194608,18.96040112524755,0.8086919210376996,0.44956107006335433,7,1.6501031293049115,1.5818872254151166,0.06821590388979493,7.059642946143829,2.034101119420279,0.08816163020298762
